Reading# Mote-ID Humidity Temperature Label
1	3	35.3	33.25	0
2	3	35.33	33.25	0
3	3	35.23	33.27	0
4	3	35.16	33.29	0
5	3	35.09	33.29	0
6	3	35.09	33.28	0
7	3	35.06	33.33	0
8	3	35.02	33.33	0
9	3	35.02	33.37	0
10	3	35.02	33.37	0
11	3	34.95	33.39	0
12	3	34.88	33.42	0
13	3	34.81	33.41	0
14	3	34.81	33.45	0
15	3	34.74	33.45	0
16	3	34.74	33.44	0
17	3	34.78	33.44	0
18	3	34.81	33.46	0
19	3	34.81	33.48	0
20	3	34.71	33.5	0
21	3	34.68	33.5	0
22	3	34.64	33.51	0
23	3	34.68	33.51	0
24	3	34.74	33.56	0
25	3	34.68	33.59	0
26	3	34.68	33.58	0
27	3	34.64	33.61	0
28	3	34.61	33.61	0
29	3	34.57	33.59	0
30	3	34.61	33.61	0
31	3	34.61	33.61	0
32	3	34.61	33.62	0
33	3	34.74	33.56	0
34	3	34.88	33.54	0
35	3	35.02	33.55	0
36	3	35.37	33.52	0
37	3	35.65	33.46	0
38	3	35.65	33.43	0
39	3	35.68	33.41	0
40	3	35.71	33.4	0
41	3	35.71	33.39	0
42	3	35.78	33.41	0
43	3	35.78	33.38	0
44	3	35.78	33.39	0
45	3	35.78	33.42	0
46	3	35.68	33.43	0
47	3	35.71	33.41	0
48	3	35.78	33.39	0
49	3	35.82	33.34	0
50	3	35.92	33.29	0
51	3	36.13	33.19	0
52	3	36.41	33.14	0
53	3	36.61	33.11	0
54	3	36.75	33.12	0
55	3	36.82	33.11	0
56	3	36.89	33.08	0
57	3	36.85	33.04	0
58	3	36.82	33.01	0
59	3	36.85	32.97	0
60	3	36.99	32.92	0
61	3	37.09	32.9	0
62	3	37.16	32.89	0
63	3	37.16	32.87	0
64	3	37.23	32.86	0
65	3	37.3	32.83	0
66	3	37.37	32.81	0
67	3	37.44	32.78	0
68	3	37.78	32.77	0
69	3	37.81	32.78	0
70	3	37.74	32.77	0
71	3	37.74	32.73	0
72	3	37.88	32.67	0
73	3	38.02	32.64	0
74	3	38.09	32.59	0
75	3	38.12	32.57	0
76	3	38.19	32.56	0
77	3	38.26	32.55	0
78	3	38.33	32.54	0
79	3	38.29	32.55	0
