Reading# Mote-ID Humidity Temperature Label
1	3	46.82	27.61	0
2	3	46.82	27.61	0
3	3	46.79	27.61	0
4	3	46.69	27.63	0
5	3	46.62	27.63	0
6	3	46.56	27.64	0
7	3	46.56	27.64	0
8	3	46.52	27.65	0
9	3	46.52	27.65	0
10	3	46.49	27.66	0
11	3	46.49	27.66	0
12	3	46.49	27.67	0
13	3	46.49	27.67	0
14	3	46.49	27.67	0
15	3	46.52	27.67	0
16	3	46.52	27.67	0
17	3	46.52	27.67	0
18	3	46.49	27.67	0
19	3	46.49	27.68	0
20	3	46.46	27.69	0
21	3	46.46	27.7	0
22	3	46.46	27.71	0
23	3	46.43	27.72	0
24	3	46.43	27.71	0
25	3	46.43	27.72	0
26	3	46.46	27.71	0
27	3	46.49	27.72	0
28	3	46.49	27.72	0
29	3	46.49	27.73	0
30	3	46.43	27.73	0
31	3	46.46	27.73	0
32	3	46.43	27.73	0
33	3	46.46	27.74	0
34	3	46.46	27.74	0
35	3	46.46	27.74	0
36	3	46.46	27.75	0
37	3	46.43	27.75	0
38	3	46.39	27.75	0
39	3	46.36	27.75	0
40	3	46.36	27.76	0
41	3	46.36	27.77	0
42	3	46.33	27.77	0
43	3	46.3	27.78	0
44	3	46.3	27.78	0
45	3	46.33	27.79	0
46	3	46.33	27.79	0
47	3	46.36	27.79	0
48	3	46.36	27.79	0
49	3	46.33	27.81	0
50	3	46.33	27.81	0
51	3	46.33	27.81	0
52	3	46.33	27.81	0
53	3	46.36	27.81	0
54	3	46.36	27.81	0
55	3	46.36	27.81	0
56	3	46.36	27.8	0
57	3	46.36	27.81	0
58	3	46.36	27.81	0
59	3	46.36	27.81	0
60	3	46.36	27.81	0
61	3	46.39	27.82	0
62	3	46.43	27.83	0
63	3	46.43	27.83	0
64	3	46.49	27.84	0
65	3	46.49	27.83	0
66	3	46.49	27.84	0
67	3	46.49	27.84	0
68	3	46.49	27.83	0
69	3	46.46	27.83	0
70	3	46.43	27.82	0
71	3	46.43	27.83	0
72	3	46.43	27.83	0
73	3	46.43	27.84	0
74	3	46.39	27.84	0
75	3	46.43	27.85	0
76	3	46.43	27.85	0
77	3	46.49	27.85	0
78	3	46.56	27.85	0
79	3	46.59	27.85	0
80	3	46.62	27.84	0
81	3	46.59	27.85	0
82	3	46.62	27.85	0
83	3	46.66	27.86	0
84	3	46.66	27.87	0
85	3	46.62	27.87	0
86	3	46.62	27.87	0
87	3	46.59	27.85	0
88	3	46.59	27.86	0
89	3	46.62	27.87	0
90	3	46.69	27.87	0
91	3	46.75	27.87	0
92	3	46.75	27.87	0
93	3	46.82	27.85	0
94	3	46.82	27.87	0
95	3	46.85	27.86	0
96	3	46.85	27.88	0
97	3	46.89	27.86	0
98	3	46.92	27.86	0
99	3	46.95	27.87	0
100	3	46.98	27.88	0
101	3	47.02	27.87	0
102	3	46.98	27.88	0
103	3	46.98	27.89	0
104	3	46.98	27.89	0
105	3	46.95	27.88	0
106	3	47.02	27.88	0
107	3	47.02	27.89	0
108	3	47.02	27.9	0
109	3	47.02	27.89	0
110	3	47.05	27.88	0
111	3	47.02	27.88	0
112	3	47.02	27.89	0
113	3	47.02	27.89	0
114	3	47.18	27.87	0
115	3	47.21	27.86	0
116	3	47.21	27.85	0
117	3	47.08	27.84	0
118	3	46.85	27.83	0
119	3	46.89	27.82	0
120	3	46.92	27.79	0
121	3	46.89	27.78	0
122	3	46.79	27.77	0
123	3	46.92	27.75	0
124	3	46.98	27.75	0
125	3	47.02	27.73	0
126	3	46.95	27.73	0
127	3	46.89	27.71	0
128	3	46.89	27.69	0
129	3	47.05	27.7	0
130	3	47.18	27.7	0
131	3	47.28	27.69	0
132	3	47.11	27.67	0
133	3	47.15	27.66	0
134	3	47.15	27.64	0
135	3	47.21	27.64	0
136	3	47.02	27.62	0
137	3	47.11	27.62	0
138	3	47.11	27.61	0
139	3	47.08	27.61	0
140	3	47.08	27.58	0
141	3	47.11	27.56	0
142	3	47.15	27.55	0
143	3	47.08	27.54	0
144	3	47.08	27.53	0
145	3	46.98	27.52	0
146	3	47.05	27.51	0
147	3	47.15	27.5	0
148	3	47.15	27.49	0
149	3	47.28	27.49	0
150	3	47.21	27.48	0
151	3	47.31	27.47	0
152	3	47.47	27.47	0
153	3	47.47	27.47	0
154	3	47.41	27.46	0
155	3	47.44	27.46	0
156	3	47.44	27.46	0
157	3	47.44	27.44	0
158	3	47.41	27.45	0
159	3	47.28	27.43	0
160	3	47.28	27.43	0
161	3	47.41	27.42	0
162	3	47.34	27.42	0
163	3	47.44	27.43	0
164	3	47.47	27.41	0
165	3	47.34	27.41	0
166	3	47.41	27.41	0
167	3	47.47	27.41	0
168	3	47.24	27.4	0
169	3	47.21	27.38	0
170	3	47.34	27.38	0
171	3	47.34	27.37	0
172	3	47.38	27.38	0
173	3	47.44	27.38	0
174	3	47.34	27.37	0
175	3	47.31	27.35	0
176	3	47.28	27.36	0
177	3	47.34	27.35	0
178	3	47.31	27.35	0
179	3	47.28	27.34	0
