Reading# Mote-ID Humidity Temperature Label
1	2	43.05	30.16	0
2	2	43.05	30.17	0
3	2	43.05	30.17	0
4	2	43.12	30.19	0
5	2	43.09	30.18	0
6	2	43.09	30.18	0
7	2	43.09	30.18	0
8	2	43.05	30.17	0
9	2	43.05	30.17	0
10	2	43.05	30.18	0
11	2	43.05	30.18	0
12	2	43.05	30.18	0
13	2	43.05	30.18	0
14	2	43.05	30.17	0
15	2	43.05	30.18	0
16	2	43.05	30.18	0
17	2	43.09	30.18	0
18	2	43.05	30.18	0
19	2	43.09	30.19	0
20	2	43.09	30.19	0
21	2	43.12	30.2	0
22	2	43.12	30.19	0
23	2	43.12	30.19	0
24	2	43.12	30.18	0
25	2	43.12	30.18	0
26	2	43.15	30.19	0
27	2	43.15	30.2	0
28	2	43.12	30.21	0
29	2	43.09	30.21	0
30	2	43.12	30.21	0
31	2	43.12	30.21	0
32	2	43.15	30.19	0
33	2	43.12	30.19	0
34	2	43.05	30.19	0
35	2	43.05	30.2	0
36	2	43.05	30.2	0
37	2	43.05	30.21	0
38	2	43.05	30.21	0
39	2	43.09	30.22	0
40	2	43.12	30.21	0
41	2	43.12	30.22	0
42	2	43.12	30.21	0
43	2	43.15	30.21	0
44	2	43.12	30.21	0
45	2	43.12	30.22	0
46	2	43.12	30.22	0
47	2	43.12	30.22	0
48	2	43.05	30.21	0
49	2	43.05	30.22	0
50	2	43.09	30.22	0
51	2	43.05	30.23	0
52	2	43.05	30.24	0
53	2	43.09	30.21	0
54	2	43.15	30.21	0
55	2	43.15	30.2	0
56	2	43.19	30.2	0
57	2	43.19	30.2	0
58	2	43.19	30.21	0
59	2	43.22	30.2	0
60	2	43.22	30.18	0
61	2	43.25	30.19	0
62	2	43.25	30.19	0
63	2	43.25	30.21	0
64	2	43.25	30.21	0
65	2	43.29	30.19	0
66	2	43.25	30.2	0
67	2	43.29	30.19	0
68	2	43.29	30.2	0
69	2	43.32	30.19	0
70	2	43.29	30.19	0
71	2	43.25	30.18	0
72	2	43.25	30.16	0
73	2	43.25	30.15	0
74	2	43.32	30.15	0
75	2	43.29	30.15	0
76	2	43.29	30.15	0
77	2	43.25	30.16	0
78	2	43.25	30.16	0
79	2	43.22	30.17	0
80	2	43.29	30.18	0
81	2	43.32	30.17	0
82	2	43.32	30.17	0
83	2	43.32	30.15	0
84	2	43.29	30.15	0
85	2	43.32	30.16	0
86	2	43.35	30.15	0
87	2	43.32	30.15	0
88	2	43.32	30.16	0
89	2	43.29	30.15	0
90	2	43.32	30.14	0
91	2	43.32	30.15	0
92	2	43.32	30.13	0
93	2	43.35	30.13	0
94	2	43.39	30.13	0
95	2	43.39	30.14	0
96	2	43.39	30.14	0
97	2	43.39	30.13	0
98	2	43.42	30.14	0
99	2	43.39	30.15	0
100	2	43.42	30.14	0
101	2	43.39	30.13	0
102	2	43.39	30.14	0
103	2	43.39	30.13	0
104	2	43.39	30.14	0
105	2	43.42	30.14	0
106	2	43.39	30.15	0
107	2	43.39	30.14	0
108	2	43.42	30.13	0
109	2	43.39	30.13	0
110	2	43.39	30.13	0
111	2	43.45	30.13	0
112	2	43.45	30.12	0
113	2	43.45	30.12	0
114	2	43.45	30.13	0
115	2	43.52	30.11	0
116	2	43.55	30.11	0
117	2	43.55	30.11	0
118	2	43.52	30.14	0
119	2	43.49	30.14	0
120	2	43.45	30.14	0
121	2	43.45	30.14	0
122	2	43.42	30.19	0
123	2	43.39	30.2	0
124	2	43.39	30.19	0
125	2	43.35	30.19	0
126	2	43.35	30.18	0
127	2	43.42	30.17	0
128	2	43.45	30.17	0
129	2	43.49	30.17	0
130	2	43.49	30.17	0
131	2	43.45	30.16	0
132	2	43.42	30.16	0
133	2	43.42	30.16	0
134	2	43.42	30.14	0
135	2	43.45	30.13	0
136	2	43.45	30.14	0
137	2	43.45	30.17	0
138	2	43.42	30.17	0
139	2	43.39	30.2	0
140	2	43.39	30.21	0
141	2	43.39	30.21	0
142	2	43.32	30.22	0
143	2	43.32	30.22	0
144	2	43.32	30.23	0
145	2	43.32	30.23	0
146	2	43.32	30.24	0
147	2	43.32	30.24	0
148	2	43.32	30.25	0
149	2	43.32	30.26	0
150	2	43.25	30.25	0
151	2	43.35	30.26	0
152	2	43.42	30.25	0
153	2	43.42	30.25	0
154	2	43.45	30.24	0
155	2	43.39	30.25	0
156	2	43.35	30.26	0
157	2	43.32	30.25	0
158	2	43.29	30.27	0
159	2	43.25	30.28	0
160	2	43.29	30.3	0
161	2	43.25	30.32	0
162	2	43.19	30.36	0
163	2	43.12	30.39	0
164	2	43.05	30.41	0
165	2	43.02	30.42	0
166	2	42.99	30.43	0
167	2	42.99	30.42	0
168	2	42.99	30.42	0
169	2	42.99	30.4	0
170	2	42.99	30.39	0
171	2	43.02	30.38	0
172	2	42.99	30.39	0
173	2	43.02	30.37	0
174	2	43.02	30.38	0
175	2	43.05	30.37	0
176	2	43.09	30.36	0
177	2	43.09	30.37	0
178	2	43.09	30.36	0
179	2	43.05	30.36	0
180	2	43.12	30.35	0
181	2	43.05	30.35	0
182	2	43.05	30.35	0
183	2	43.05	30.37	0
184	2	43.05	30.4	0
185	2	42.99	30.42	0
186	2	42.92	30.45	0
187	2	42.85	30.47	0
188	2	42.85	30.45	0
189	2	42.85	30.44	0
190	2	42.89	30.42	0
191	2	42.89	30.41	0
192	2	42.92	30.38	0
193	2	42.89	30.4	0
194	2	42.85	30.38	0
195	2	42.85	30.37	0
196	2	42.89	30.38	0
197	2	42.92	30.39	0
198	2	42.85	30.4	0
199	2	42.85	30.4	0
200	2	42.92	30.42	0
201	2	42.89	30.44	0
202	2	42.85	30.44	0
203	2	42.89	30.43	0
204	2	42.92	30.43	0
205	2	42.92	30.42	0
206	2	42.95	30.4	0
207	2	42.89	30.41	0
208	2	42.89	30.4	0
209	2	42.92	30.4	0
210	2	42.92	30.4	0
211	2	42.89	30.4	0
212	2	42.89	30.38	0
213	2	42.89	30.38	0
214	2	42.89	30.37	0
215	2	42.89	30.37	0
216	2	42.92	30.36	0
217	2	42.99	30.33	0
218	2	43.02	30.34	0
219	2	43.05	30.34	0
220	2	43.05	30.33	0
221	2	43.05	30.36	0
222	2	43.02	30.34	0
223	2	43.05	30.35	0
224	2	43.05	30.34	0
225	2	43.09	30.37	0
226	2	43.12	30.38	0
227	2	43.09	30.39	0
228	2	43.09	30.41	0
229	2	43.05	30.43	0
230	2	43.02	30.47	0
231	2	42.99	30.48	0
232	2	42.99	30.48	0
233	2	42.99	30.48	0
234	2	42.95	30.47	0
235	2	42.99	30.47	0
236	2	42.95	30.47	0
237	2	42.99	30.47	0
238	2	43.02	30.48	0
239	2	43.05	30.48	0
240	2	43.05	30.49	0
241	2	43.05	30.51	0
242	2	43.05	30.52	0
243	2	42.99	30.51	0
244	2	43.02	30.51	0
245	2	42.99	30.5	0
246	2	43.02	30.49	0
247	2	43.05	30.49	0
248	2	43.02	30.47	0
249	2	42.99	30.47	0
250	2	42.99	30.46	0
251	2	43.05	30.45	0
252	2	43.09	30.44	0
253	2	43.19	30.45	0
254	2	43.22	30.47	0
255	2	43.22	30.48	0
256	2	43.25	30.47	0
257	2	43.22	30.46	0
258	2	43.22	30.45	0
259	2	43.25	30.44	0
260	2	43.29	30.45	0
261	2	43.32	30.45	0
262	2	43.42	30.43	0
263	2	43.45	30.43	0
264	2	43.49	30.41	0
265	2	43.52	30.4	0
266	2	43.55	30.39	0
267	2	43.52	30.39	0
268	2	43.52	30.37	0
269	2	43.59	30.35	0
270	2	43.62	30.36	0
271	2	43.65	30.37	0
272	2	43.65	30.38	0
273	2	43.69	30.42	0
274	2	43.65	30.44	0
275	2	43.55	30.43	0
276	2	43.45	30.43	0
277	2	43.45	30.41	0
278	2	43.45	30.42	0
279	2	43.52	30.42	0
280	2	43.49	30.43	0
281	2	43.45	30.44	0
282	2	43.45	30.44	0
283	2	43.52	30.43	0
284	2	43.52	30.46	0
285	2	43.52	30.45	0
286	2	43.52	30.46	0
287	2	43.52	30.48	0
288	2	43.52	30.48	0
289	2	43.52	30.47	0
290	2	43.55	30.49	0
291	2	43.59	30.49	0
292	2	43.55	30.52	0
293	2	43.52	30.54	0
294	2	43.52	30.54	0
295	2	43.45	30.56	0
296	2	43.42	30.55	0
297	2	43.42	30.56	0
298	2	43.42	30.56	0
299	2	43.39	30.56	0
300	2	43.32	30.55	0
301	2	43.39	30.53	0
302	2	43.45	30.51	0
303	2	43.52	30.51	0
304	2	43.59	30.53	0
305	2	43.59	30.55	0
306	2	43.59	30.58	0
307	2	43.55	30.58	0
308	2	43.52	30.59	0
309	2	43.52	30.59	0
310	2	43.52	30.59	0
311	2	43.52	30.58	0
312	2	43.52	30.57	0
313	2	43.52	30.58	0
314	2	43.52	30.58	0
315	2	43.55	30.57	0
316	2	43.59	30.57	0
317	2	43.62	30.56	0
318	2	43.69	30.54	0
319	2	43.75	30.49	0
320	2	43.85	30.49	0
321	2	43.85	30.48	0
322	2	43.85	30.47	0
323	2	43.85	30.46	0
324	2	43.85	30.45	0
325	2	43.85	30.45	0
326	2	43.85	30.45	0
327	2	43.88	30.44	0
328	2	43.88	30.44	0
329	2	43.85	30.43	0
330	2	43.88	30.43	0
331	2	43.88	30.41	0
332	2	43.92	30.38	0
333	2	43.98	30.37	0
334	2	44.08	30.35	0
335	2	44.05	30.35	0
336	2	44.05	30.34	0
337	2	44.08	30.35	0
338	2	44.12	30.35	0
339	2	44.05	30.35	0
340	2	44.08	30.33	0
341	2	44.12	30.33	0
342	2	44.12	30.34	0
343	2	44.12	30.33	0
344	2	44.18	30.33	0
345	2	44.18	30.32	0
346	2	44.18	30.32	0
347	2	44.15	30.33	0
348	2	44.12	30.35	0
349	2	44.08	30.34	0
350	2	44.15	30.35	0
351	2	44.18	30.34	0
352	2	44.38	30.3	0
353	2	44.55	30.29	0
354	2	44.58	30.29	0
355	2	44.58	30.29	0
356	2	44.58	30.29	0
357	2	44.71	30.29	0
358	2	44.88	30.26	0
